DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment,DECIMALS: Decimals
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2017-10,6103.50581348,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2017-11,6152.75573403,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2017-12,6235.62157946,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2018-01,6116.83894524,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2018-02,6257.34462413,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2018-03,6237.96480886,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2018-04,6226.74596063,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2018-05,6243.59805145,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2018-06,6250.18001106,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2018-07,6209.73375955,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2018-08,6208.28526128,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2018-09,6220.98546886,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2018-10,6236.45639771,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2018-11,6282.53211694,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2018-12,6332.16504772,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2019-01,6236.90627378,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2019-02,6360.5183402,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2019-03,6346.91789235,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2019-04,6383.84948326,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2019-05,6387.25108075,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2019-06,6385.03827632,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2019-07,6385.79530015,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2019-08,6392.15602301,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2019-09,6416.99991281,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2019-10,6416.57709713,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2019-11,6452.05803139,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2019-12,6505.58035688,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2020-01,6428.57782874,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2020-02,6531.86745878,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2020-03,6511.60747388,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2020-04,6217.70064902,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2020-05,6136.32957354,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2020-06,6290.81791413,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2020-07,6343.21000962,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2020-08,6368.62429887,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2020-09,6357.87779725,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2020-10,6437.12779314,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2020-11,6509.71368336,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2020-12,6562.19289221,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2021-01,6430.83464576,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2021-02,6585.38228838,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2021-03,6598.67071002,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2021-04,6529.60215987,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2021-05,6608.83837787,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2021-06,6572.31527893,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2021-07,6540.46468618,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2021-08,6425.36407104,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2021-09,6375.21477799,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2021-10,6380.50498249,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2021-11,6596.20136089,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2021-12,6643.77285486,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2022-01,6567.46549855,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2022-02,6746.62184315,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2022-03,6705.26888445,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2022-04,6690.46814032,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2022-05,6735.7801427,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2022-06,6732.17366396,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2022-07,6695.18326545,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2022-08,6682.45757571,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2022-09,6676.1173872,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2022-10,6692.1341949,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1978-02,6468.476529,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1978-03,6465.410774,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1978-04,6457.5906197,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1978-05,6436.6728276,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1978-06,6424.8326269,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1978-07,6416.6156616,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1978-08,6403.6514666,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1978-09,6411.6402346,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1978-10,6416.2267256,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1978-11,6406.5797065,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1978-12,6569.9745288,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1979-01,6421.2318741,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1979-02,6508.7785288,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1979-03,6524.5574283,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1979-04,6508.2243096,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1979-05,6475.6741831,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1979-06,6488.7454656,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1979-07,6491.019662,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1979-08,6456.0183938,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1979-09,6558.2203506,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1979-10,6555.4285763,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1979-11,6552.3925018,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1979-12,6688.1251989,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1980-01,6554.5819185,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1980-02,6655.7699541,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1980-03,6694.2923135,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1980-04,6632.8433746,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1980-05,6690.0268252,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1980-06,6679.2448828,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1980-07,6701.7194338,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1980-08,6675.8611815,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1980-09,6767.6018377,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1980-10,6698.7322183,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1980-11,6701.590518,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1980-12,6862.3032599,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1981-01,6686.8021699,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1981-02,6784.1652311,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1981-03,6841.4164315,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1981-04,6805.8347726,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1981-05,6791.6472572,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1981-06,6767.6181135,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1981-07,6803.5574489,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1981-08,6774.3005526,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1981-09,6896.6564173,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1981-10,6819.3142782,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1981-11,6808.3619809,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1981-12,6944.4264184,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1982-01,6799.3604368,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1982-02,6921.1950134,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1982-03,6961.2333493,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1982-04,6871.5936157,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1982-05,6894.6671605,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1982-06,6865.9057943,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1982-07,6879.28424,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1982-08,6840.7043059,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1982-09,6952.59329,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1982-10,6961.692083,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1982-11,6921.9974951,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1982-12,7047.5745253,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1983-01,6866.6349028,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1983-02,7014.0398166,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1983-03,7044.2269797,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1983-04,6963.7412704,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1983-05,6993.3345738,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1983-06,6959.6828153,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1983-07,6982.2016338,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1983-08,6927.9810912,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1983-09,7079.0209987,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1983-10,6989.2981734,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1983-11,7002.2962186,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1983-12,7146.4461624,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1984-01,6969.2505533,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1984-02,7101.8529985,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1984-03,7203.1719092,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1984-04,7153.2230052,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1984-05,7125.2398164,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1984-06,7131.4777069,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1984-07,7123.646314,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1984-08,7070.1274305,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1984-09,7200.6104045,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1984-10,7131.5423711,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1984-11,7147.2412672,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1984-12,7263.4324223,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1985-01,7110.0952517,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1985-02,7269.8056514,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1985-03,7330.2011827,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1985-04,7204.1252486,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1985-05,7267.0337946,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1985-06,7266.9559678,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1985-07,7270.2920027,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1985-08,7248.2333044,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1985-09,7403.9352641,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1985-10,7305.8379845,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1985-11,7425.039148,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1985-12,7501.9605306,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,3: Persons,1599: Total (age),10: Original,AUS: Australia,M: Monthly,1986-01,7378.4607182,NUM: Number,3: Thousands,,,1: One
