시도별,성별,"연령(5세,각세)별",2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년
대전광역시,여자,89세,119,98,102,82,117,123,146,144,141,153
대전광역시,여자,90세,108,104,82,90,103,94,133,145,135,143
대전광역시,여자,91세,75,92,85,79,94,93,116,133,109,146
대전광역시,여자,92세,45,57,71,96,82,89,84,107,99,104
대전광역시,여자,93세,57,42,47,65,70,78,80,73,84,115
대전광역시,여자,94세,46,45,44,56,51,105,66,58,69,93
대전광역시,여자,95세,46,41,34,41,36,51,77,51,62,55
대전광역시,여자,96세,32,25,27,28,33,35,45,52,62,47
대전광역시,여자,97세,26,21,22,29,19,30,29,33,46,30
대전광역시,여자,98세,11,18,17,23,16,18,20,25,30,36
대전광역시,여자,99세,11,10,15,12,18,16,30,17,18,22
울산광역시,남자,0세,23,19,17,11,14,16,15,15,6,10
울산광역시,남자,1세,2,0,1,3,2,3,3,0,1,0
울산광역시,남자,2세,0,2,0,0,3,0,1,1,1,0
울산광역시,남자,3세,1,1,1,0,1,0,0,0,0,0
울산광역시,남자,4세,2,1,2,1,1,2,0,1,0,0
울산광역시,남자,5세,1,2,2,1,2,0,1,1,1,1
울산광역시,남자,6세,0,0,2,1,2,2,0,0,1,0
울산광역시,남자,7세,0,2,0,0,0,3,0,0,2,1
울산광역시,남자,8세,1,0,1,1,0,0,0,0,1,1
울산광역시,남자,9세,1,0,0,2,1,1,1,2,0,0
울산광역시,남자,10세,1,1,1,0,0,1,1,1,1,0
울산광역시,남자,11세,1,0,0,1,0,1,1,0,0,0
울산광역시,남자,12세,0,2,0,0,1,1,0,1,1,1
울산광역시,남자,13세,3,2,0,0,0,1,1,1,1,0
울산광역시,남자,14세,1,5,1,1,0,0,1,1,0,1
울산광역시,남자,15세,1,3,1,5,2,2,3,2,2,0
울산광역시,남자,16세,3,3,5,1,0,1,1,2,2,2
울산광역시,남자,17세,3,3,4,4,1,2,3,1,4,2
울산광역시,남자,18세,3,5,5,5,0,1,3,1,1,1
울산광역시,남자,19세,1,2,5,3,3,1,2,2,2,2
울산광역시,남자,20세,4,3,7,7,1,2,2,1,3,3
울산광역시,남자,21세,5,3,6,6,2,6,4,4,1,1
울산광역시,남자,22세,3,4,8,5,4,6,4,2,4,4
울산광역시,남자,23세,6,8,2,2,5,5,8,5,2,5
울산광역시,남자,24세,7,3,2,2,6,7,4,3,5,6
울산광역시,남자,25세,3,4,7,9,5,6,3,3,8,8
울산광역시,남자,26세,2,9,2,2,5,5,3,5,6,4
울산광역시,남자,27세,4,8,5,1,8,4,3,3,4,1
울산광역시,남자,28세,9,9,5,6,4,6,9,6,4,9
울산광역시,남자,29세,8,7,3,6,9,5,5,2,5,10
울산광역시,남자,30세,6,4,8,7,3,5,8,4,3,7
울산광역시,남자,31세,10,11,7,7,5,8,9,4,7,5
울산광역시,남자,32세,13,4,12,7,5,8,4,9,3,4
울산광역시,남자,33세,6,9,13,5,7,13,3,4,3,6
울산광역시,남자,34세,7,7,10,11,15,4,4,8,8,3
울산광역시,남자,35세,8,6,8,6,11,11,5,15,3,5
울산광역시,남자,36세,8,12,5,11,6,9,10,11,11,4
울산광역시,남자,37세,5,7,12,8,14,9,17,11,10,5
울산광역시,남자,38세,13,11,12,7,4,8,15,8,11,4
울산광역시,남자,39세,14,8,11,12,9,11,11,14,12,12
울산광역시,남자,40세,10,18,11,12,8,14,6,11,6,15
울산광역시,남자,41세,11,18,14,19,12,12,15,13,12,12
울산광역시,남자,42세,20,12,15,14,16,14,13,8,9,14
울산광역시,남자,43세,15,32,12,19,20,18,10,9,7,24
울산광역시,남자,44세,25,23,18,12,14,14,15,21,14,13
울산광역시,남자,45세,26,18,29,22,20,22,23,16,19,16
울산광역시,남자,46세,20,26,23,25,17,18,19,22,27,23
울산광역시,남자,47세,18,31,19,17,17,17,19,19,20,19
울산광역시,남자,48세,35,32,27,22,21,13,15,20,29,30
울산광역시,남자,49세,44,34,30,32,36,33,32,27,35,32
울산광역시,남자,50세,22,35,30,43,21,23,26,30,26,29
울산광역시,남자,51세,44,32,33,31,35,27,34,27,34,25
울산광역시,남자,52세,37,43,39,45,32,39,43,36,24,34
울산광역시,남자,53세,35,54,42,35,40,34,40,52,29,26
울산광역시,남자,54세,41,43,40,56,46,49,42,33,34,29
울산광역시,남자,55세,56,45,43,50,41,59,53,35,42,32
울산광역시,남자,56세,53,54,52,43,54,50,49,31,41,31
울산광역시,남자,57세,56,63,52,58,54,59,57,55,54,44
울산광역시,남자,58세,45,59,45,45,52,52,67,66,45,45
울산광역시,남자,59세,47,59,48,64,54,43,62,53,54,60
울산광역시,남자,60세,35,48,29,55,55,42,52,56,58,58
울산광역시,남자,61세,42,62,44,42,65,59,41,74,46,56
울산광역시,남자,62세,51,34,43,46,64,59,61,66,46,84
울산광역시,남자,63세,57,55,56,59,51,44,64,60,72,66
울산광역시,남자,64세,56,47,57,45,50,62,54,58,62,63
울산광역시,남자,65세,35,57,57,61,48,54,46,56,75,72
울산광역시,남자,66세,33,50,62,62,55,49,69,55,52,59
울산광역시,남자,67세,50,38,43,63,61,43,57,57,60,62
울산광역시,남자,68세,62,51,46,54,58,58,60,69,59,59
울산광역시,남자,69세,71,53,29,35,56,55,68,74,43,83
울산광역시,남자,70세,68,70,63,53,40,61,73,54,73,68
울산광역시,남자,71세,65,76,69,55,50,29,55,75,68,74
울산광역시,남자,72세,72,82,71,92,56,43,52,61,66,71
울산광역시,남자,73세,65,57,59,90,72,63,58,42,71,83
울산광역시,남자,74세,64,75,70,74,78,89,47,59,61,72
울산광역시,남자,75세,74,73,87,80,74,99,106,76,67,71
울산광역시,남자,76세,59,71,67,74,79,90,98,102,74,66
울산광역시,남자,77세,70,68,79,80,92,85,90,100,105,80
울산광역시,남자,78세,63,72,67,84,82,77,94,85,99,101
울산광역시,남자,79세,65,69,59,84,71,77,99,100,79,92
울산광역시,남자,80세,54,79,52,76,69,88,98,85,77,89
울산광역시,남자,81세,54,55,73,66,68,72,106,81,93,110
울산광역시,남자,82세,39,73,56,59,72,65,81,78,69,111
울산광역시,남자,83세,33,29,42,50,59,66,75,81,70,76
울산광역시,남자,84세,37,51,51,37,52,65,77,75,86,89
울산광역시,남자,85세,46,45,40,40,42,58,71,71,64,73
울산광역시,남자,86세,28,34,33,42,46,42,47,55,58,64
울산광역시,남자,87세,22,24,28,25,48,51,32,53,50,59
울산광역시,남자,88세,20,28,25,29,23,39,34,47,49,57
울산광역시,남자,89세,15,16,27,19,28,21,31,34,35,44
울산광역시,남자,90세,20,17,25,20,15,20,23,31,31,20
울산광역시,남자,91세,19,12,14,13,17,15,20,21,17,23
울산광역시,남자,92세,15,14,6,8,11,13,15,16,15,15
울산광역시,남자,93세,9,7,9,10,6,4,11,5,7,17
울산광역시,남자,94세,9,8,7,6,6,11,3,12,9,8
울산광역시,남자,95세,5,2,3,1,6,11,7,2,7,8
울산광역시,남자,96세,3,3,3,3,5,2,6,11,1,0
울산광역시,남자,97세,1,3,3,0,3,5,5,6,2,4
울산광역시,남자,98세,6,0,3,2,6,4,2,2,2,7
울산광역시,남자,99세,1,0,1,0,3,1,4,5,1,0
울산광역시,여자,0세,14,20,15,11,9,11,8,9,4,4
울산광역시,여자,1세,4,4,3,0,2,1,0,0,2,1
울산광역시,여자,2세,2,0,2,1,1,0,0,0,1,0
울산광역시,여자,3세,1,1,1,0,1,1,0,0,1,0
울산광역시,여자,4세,1,1,1,1,1,1,0,0,0,0
울산광역시,여자,5세,0,2,0,0,0,0,0,1,0,0
울산광역시,여자,6세,0,0,0,1,0,0,0,2,0,0
울산광역시,여자,7세,0,1,0,0,0,2,0,0,0,0
울산광역시,여자,8세,0,0,1,1,1,1,4,0,2,1
울산광역시,여자,9세,1,1,1,0,0,1,0,1,0,0
울산광역시,여자,10세,0,0,0,0,0,0,0,0,0,0
울산광역시,여자,11세,1,0,1,0,2,0,0,1,0,0
울산광역시,여자,12세,1,0,0,0,1,1,1,1,0,1
울산광역시,여자,13세,0,0,1,1,1,0,2,1,3,3
울산광역시,여자,14세,1,1,0,0,1,2,1,1,1,2
울산광역시,여자,15세,1,0,1,2,1,0,1,0,1,0
울산광역시,여자,16세,1,2,1,1,0,0,2,1,1,0
울산광역시,여자,17세,1,0,0,0,1,1,0,0,1,0
울산광역시,여자,18세,0,1,6,0,1,3,1,3,0,1
울산광역시,여자,19세,2,0,5,2,3,1,0,4,2,1
울산광역시,여자,20세,5,3,1,1,2,3,3,2,1,0
울산광역시,여자,21세,1,1,2,1,3,0,1,3,4,1
울산광역시,여자,22세,1,2,1,1,0,0,3,3,2,0
울산광역시,여자,23세,6,4,0,2,3,0,5,3,1,3
울산광역시,여자,24세,4,1,1,0,2,1,2,0,3,2
울산광역시,여자,25세,0,2,4,1,4,1,0,2,4,0
울산광역시,여자,26세,2,2,2,2,1,2,3,1,1,4
울산광역시,여자,27세,5,3,0,4,2,2,1,3,4,1
울산광역시,여자,28세,2,1,1,2,2,2,5,3,5,1
울산광역시,여자,29세,3,4,1,1,1,1,3,1,1,3
울산광역시,여자,30세,3,3,7,1,1,2,1,1,5,0
울산광역시,여자,31세,3,4,6,2,3,6,2,3,4,2
울산광역시,여자,32세,4,5,7,3,5,3,4,2,3,0
울산광역시,여자,33세,7,6,6,3,3,4,1,2,1,4
울산광역시,여자,34세,4,3,7,2,4,4,3,3,2,2
울산광역시,여자,35세,5,7,7,6,3,10,4,2,4,2
울산광역시,여자,36세,0,2,6,8,7,2,6,6,3,6
울산광역시,여자,37세,9,5,2,10,6,3,3,5,1,2
울산광역시,여자,38세,5,4,10,3,8,6,10,4,2,4
울산광역시,여자,39세,2,9,7,10,6,4,6,6,10,8
울산광역시,여자,40세,4,10,8,3,4,2,5,2,5,2
울산광역시,여자,41세,13,6,4,11,7,5,7,7,7,6
울산광역시,여자,42세,18,10,9,9,8,5,4,1,5,9
울산광역시,여자,43세,11,9,8,2,8,9,9,9,9,6
울산광역시,여자,44세,7,9,14,5,11,9,6,3,10,10
울산광역시,여자,45세,11,8,21,10,12,11,13,7,9,4
울산광역시,여자,46세,14,8,8,14,16,6,10,9,5,10
울산광역시,여자,47세,12,3,8,12,10,12,9,13,18,14
울산광역시,여자,48세,7,18,18,15,10,11,10,17,12,10
울산광역시,여자,49세,9,15,11,12,11,9,7,10,15,13
울산광역시,여자,50세,17,18,14,20,8,12,13,12,14,17
울산광역시,여자,51세,21,20,14,16,16,13,16,15,24,13
울산광역시,여자,52세,17,23,18,9,9,17,12,18,14,12
울산광역시,여자,53세,17,17,22,15,14,8,17,15,18,11
울산광역시,여자,54세,17,20,23,21,15,12,14,12,12,14
울산광역시,여자,55세,17,12,20,15,22,14,15,11,12,13
울산광역시,여자,56세,19,19,12,19,15,18,18,21,16,15
울산광역시,여자,57세,19,12,21,18,16,22,26,22,19,15
울산광역시,여자,58세,12,25,15,17,19,9,14,25,15,11
울산광역시,여자,59세,16,24,15,10,33,19,17,23,25,20
울산광역시,여자,60세,11,13,18,10,12,16,23,20,26,25
울산광역시,여자,61세,9,17,18,19,22,17,20,19,15,13
울산광역시,여자,62세,16,18,12,21,18,23,18,30,18,32
울산광역시,여자,63세,12,14,18,16,31,14,23,29,27,23
울산광역시,여자,64세,9,21,19,22,17,23,20,18,34,27
울산광역시,여자,65세,22,17,23,24,15,27,27,17,28,25
울산광역시,여자,66세,19,21,24,23,25,18,33,26,20,23
울산광역시,여자,67세,21,12,28,27,24,24,28,32,34,27
울산광역시,여자,68세,18,26,18,34,32,19,22,17,31,34
울산광역시,여자,69세,31,20,20,23,28,19,26,25,21,26
울산광역시,여자,70세,32,41,32,30,26,22,24,31,28,27
울산광역시,여자,71세,37,41,36,32,33,22,35,29,32,34
울산광역시,여자,72세,41,48,36,49,41,35,30,31,40,22
울산광역시,여자,73세,57,45,33,51,36,33,41,21,34,41
울산광역시,여자,74세,45,58,44,46,58,50,30,42,33,42
울산광역시,여자,75세,41,52,46,59,62,57,51,42,38,33
울산광역시,여자,76세,61,52,61,60,55,53,58,67,42,43
울산광역시,여자,77세,52,59,59,54,67,62,66,57,60,46
울산광역시,여자,78세,69,85,61,68,68,65,77,54,78,67
울산광역시,여자,79세,70,81,63,75,63,86,69,65,75,72
울산광역시,여자,80세,75,78,77,65,75,76,96,77,81,74
울산광역시,여자,81세,67,77,91,83,74,68,86,76,91,92
울산광역시,여자,82세,71,82,90,82,81,87,102,97,83,86
울산광역시,여자,83세,95,77,89,99,108,74,97,97,100,119
울산광역시,여자,84세,90,94,96,96,87,108,107,102,103,108
울산광역시,여자,85세,92,88,98,89,111,87,97,112,99,114
울산광역시,여자,86세,71,83,82,98,102,65,101,94,114,122
울산광역시,여자,87세,76,83,75,98,88,98,79,98,114,112
울산광역시,여자,88세,70,64,77,92,79,89,99,94,90,99
울산광역시,여자,89세,82,87,64,56,90,107,104,92,92,98
울산광역시,여자,90세,75,68,76,68,71,56,96,71,85,67
울산광역시,여자,91세,41,51,54,68,58,68,76,68,84,98
울산광역시,여자,92세,36,41,62,50,53,48,49,58,82,71
울산광역시,여자,93세,29,29,27,39,50,46,50,47,61,68
울산광역시,여자,94세,36,24,25,36,32,47,35,36,46,61
울산광역시,여자,95세,13,26,20,24,22,27,33,45,40,36
울산광역시,여자,96세,17,24,12,18,25,28,25,33,35,28
울산광역시,여자,97세,15,8,14,12,14,14,25,21,28,20
울산광역시,여자,98세,6,9,8,10,5,6,14,18,13,21
울산광역시,여자,99세,4,6,3,11,5,4,6,16,8,18
세종특별자치시,남자,0세,3,1,1,3,6,0,2,4,1,4
세종특별자치시,남자,1세,0,0,0,1,0,0,1,1,0,0
세종특별자치시,남자,2세,0,0,2,0,0,0,0,2,0,0
세종특별자치시,남자,3세,0,0,0,0,0,0,0,0,0,1
세종특별자치시,남자,4세,0,0,0,0,1,0,0,0,0,2
세종특별자치시,남자,5세,0,1,0,0,0,0,0,0,0,0
세종특별자치시,남자,6세,0,0,0,0,0,0,0,0,0,0
세종특별자치시,남자,7세,0,2,0,0,0,0,0,0,0,0
세종특별자치시,남자,8세,0,0,0,0,0,0,0,0,0,0
세종특별자치시,남자,9세,0,1,0,0,0,1,0,0,0,0
세종특별자치시,남자,10세,0,0,0,0,1,0,1,0,0,0
세종특별자치시,남자,11세,0,0,0,0,0,0,0,0,0,0
세종특별자치시,남자,12세,0,1,0,1,0,0,0,0,0,0
세종특별자치시,남자,13세,0,0,0,0,0,1,0,0,0,1
세종특별자치시,남자,14세,0,0,1,0,0,0,1,0,0,0
세종특별자치시,남자,15세,0,0,1,0,0,0,0,0,0,0
세종특별자치시,남자,16세,0,1,0,0,0,0,1,1,0,0
세종특별자치시,남자,17세,0,0,0,0,0,0,1,0,1,0
세종특별자치시,남자,18세,0,0,0,0,0,0,2,0,0,0
세종특별자치시,남자,19세,0,0,0,0,1,1,0,2,1,1
세종특별자치시,남자,20세,1,1,0,0,1,1,1,0,1,1
세종특별자치시,남자,21세,0,0,1,0,1,0,2,1,1,0
세종특별자치시,남자,22세,0,0,0,0,0,0,0,0,0,1
세종특별자치시,남자,23세,1,1,0,0,0,0,1,1,0,1
세종특별자치시,남자,24세,1,0,1,0,1,0,1,1,2,1
세종특별자치시,남자,25세,0,1,0,1,0,0,0,1,1,0
세종특별자치시,남자,26세,0,0,1,0,2,1,0,1,0,0
세종특별자치시,남자,27세,2,1,1,0,0,1,3,2,0,0
세종특별자치시,남자,28세,2,1,1,1,1,0,0,2,1,1
세종특별자치시,남자,29세,1,0,1,2,1,1,3,2,1,0
세종특별자치시,남자,30세,1,0,0,0,0,0,3,1,1,1
세종특별자치시,남자,31세,0,0,0,3,1,0,2,1,0,0
세종특별자치시,남자,32세,1,0,5,1,2,1,3,2,0,1
세종특별자치시,남자,33세,1,1,2,1,1,1,1,0,0,1
세종특별자치시,남자,34세,1,1,1,0,0,0,2,2,0,3
세종특별자치시,남자,35세,2,1,0,0,1,0,2,2,2,1
세종특별자치시,남자,36세,1,0,2,3,2,1,1,3,2,0
세종특별자치시,남자,37세,1,1,1,2,3,1,5,2,1,1
세종특별자치시,남자,38세,0,2,3,0,1,1,6,2,2,1
세종특별자치시,남자,39세,0,3,4,1,3,2,1,2,3,2
세종특별자치시,남자,40세,2,4,2,2,0,0,2,2,6,3
세종특별자치시,남자,41세,3,2,2,0,3,3,2,3,4,1
세종특별자치시,남자,42세,1,1,1,3,2,4,1,6,2,3
세종특별자치시,남자,43세,2,3,4,1,3,4,3,0,2,5
세종특별자치시,남자,44세,5,4,3,3,2,3,3,1,2,0
세종특별자치시,남자,45세,1,2,5,2,4,5,7,1,3,1
세종특별자치시,남자,46세,3,2,2,4,6,1,2,1,9,5
세종특별자치시,남자,47세,6,4,2,3,4,6,8,10,4,8
세종특별자치시,남자,48세,0,2,2,3,5,2,7,7,2,5
세종특별자치시,남자,49세,5,2,4,2,6,8,3,5,2,5
세종특별자치시,남자,50세,9,4,4,3,6,3,0,8,4,11
세종특별자치시,남자,51세,7,3,7,5,5,6,3,2,8,11
세종특별자치시,남자,52세,4,8,5,6,9,5,6,3,5,7
세종특별자치시,남자,53세,6,8,13,4,3,4,3,1,5,7
세종특별자치시,남자,54세,5,2,7,5,3,8,11,6,1,6
세종특별자치시,남자,55세,6,9,8,6,8,10,5,6,9,6
세종특별자치시,남자,56세,11,6,9,9,9,10,8,9,6,4
세종특별자치시,남자,57세,3,4,8,4,5,13,5,11,9,9
세종특별자치시,남자,58세,6,5,10,5,4,9,14,15,8,6
세종특별자치시,남자,59세,6,3,8,11,10,12,9,11,15,9
세종특별자치시,남자,60세,8,8,5,7,11,9,12,5,11,8
세종특별자치시,남자,61세,10,8,5,13,11,3,5,7,12,8
세종특별자치시,남자,62세,7,8,4,8,12,13,7,8,4,6
세종특별자치시,남자,63세,4,7,5,7,8,14,11,13,10,11
세종특별자치시,남자,64세,8,10,9,9,11,5,8,14,11,13
세종특별자치시,남자,65세,4,9,11,11,12,5,9,17,9,13
세종특별자치시,남자,66세,5,14,11,17,11,13,8,14,7,13
세종특별자치시,남자,67세,7,11,10,9,6,5,11,9,10,13
세종특별자치시,남자,68세,10,10,7,14,15,9,19,15,12,12
세종특별자치시,남자,69세,10,12,6,5,12,5,10,9,14,12
세종특별자치시,남자,70세,14,6,12,3,9,14,10,11,21,15
세종특별자치시,남자,71세,10,8,14,5,8,9,14,11,14,16
세종특별자치시,남자,72세,13,6,12,10,9,13,10,11,19,10
세종특별자치시,남자,73세,12,13,11,26,17,18,18,13,20,21
세종특별자치시,남자,74세,13,12,13,15,17,23,17,19,11,19
세종특별자치시,남자,75세,19,14,14,24,13,17,17,11,17,16
세종특별자치시,남자,76세,19,16,16,20,20,24,15,16,9,13
세종특별자치시,남자,77세,16,13,12,12,16,17,12,10,20,20
세종특별자치시,남자,78세,19,16,16,19,23,15,18,17,20,28
세종특별자치시,남자,79세,14,18,20,24,16,18,18,26,25,29
세종특별자치시,남자,80세,18,10,10,27,15,31,20,23,31,14
세종특별자치시,남자,81세,7,17,12,15,24,18,28,17,26,21
세종특별자치시,남자,82세,12,13,21,19,15,19,24,23,17,21
세종특별자치시,남자,83세,16,12,8,12,12,13,31,30,18,25
세종특별자치시,남자,84세,15,9,10,15,15,20,19,20,22,28
세종특별자치시,남자,85세,18,8,11,8,12,26,26,18,21,17
세종특별자치시,남자,86세,12,14,7,13,13,15,20,11,18,25
세종특별자치시,남자,87세,7,10,7,10,15,14,14,16,19,23
세종특별자치시,남자,88세,10,9,9,10,11,17,6,15,15,18
세종특별자치시,남자,89세,10,10,8,5,11,12,10,10,12,14
세종특별자치시,남자,90세,3,4,3,7,7,4,10,8,15,17
세종특별자치시,남자,91세,3,0,5,7,7,3,8,10,10,16
세종특별자치시,남자,92세,5,3,4,11,9,5,5,7,11,10
세종특별자치시,남자,93세,0,2,0,5,8,5,4,6,8,9
세종특별자치시,남자,94세,4,2,3,2,5,6,3,1,4,7
세종특별자치시,남자,95세,0,2,3,2,3,2,1,4,4,4
세종특별자치시,남자,96세,0,0,1,3,2,1,2,3,4,5
세종특별자치시,남자,97세,0,2,1,0,1,1,2,0,1,0
세종특별자치시,남자,98세,1,0,3,0,1,0,0,1,2,2
세종특별자치시,남자,99세,0,0,0,0,0,0,0,0,5,0
세종특별자치시,여자,0세,0,0,5,4,6,5,6,7,0,2
세종특별자치시,여자,1세,0,0,0,0,0,0,1,0,1,2
세종특별자치시,여자,2세,0,0,0,0,1,0,0,0,0,0
세종특별자치시,여자,3세,0,0,0,0,0,0,0,0,0,0
세종특별자치시,여자,4세,0,0,0,1,0,0,1,0,0,0
세종특별자치시,여자,5세,0,0,0,0,0,0,0,0,1,0
세종특별자치시,여자,6세,0,1,0,0,0,0,0,1,0,0
세종특별자치시,여자,7세,0,0,0,0,1,1,0,0,1,1
세종특별자치시,여자,8세,0,0,0,0,0,0,0,0,0,0
세종특별자치시,여자,9세,0,0,0,0,0,0,0,0,0,0
세종특별자치시,여자,10세,1,0,0,0,0,0,0,0,1,0
세종특별자치시,여자,11세,0,0,0,0,0,0,0,0,0,0
세종특별자치시,여자,12세,0,0,0,0,0,0,0,0,0,1
세종특별자치시,여자,13세,0,0,0,0,0,0,0,0,0,1
세종특별자치시,여자,14세,0,0,0,0,0,0,0,0,0,0
세종특별자치시,여자,15세,0,0,0,0,0,0,1,0,0,0
세종특별자치시,여자,16세,0,0,0,1,1,0,0,0,0,0
세종특별자치시,여자,17세,0,0,0,0,0,1,0,1,0,0
세종특별자치시,여자,18세,0,0,0,0,1,1,1,0,0,1
세종특별자치시,여자,19세,0,0,0,0,1,0,0,0,0,0
세종특별자치시,여자,20세,0,0,0,0,0,0,0,0,1,0
세종특별자치시,여자,21세,0,0,1,0,1,0,0,2,2,1
세종특별자치시,여자,22세,0,0,0,0,0,0,1,1,1,2
세종특별자치시,여자,23세,1,0,0,0,0,0,0,1,0,0
세종특별자치시,여자,24세,0,0,0,1,2,0,1,0,1,0
세종특별자치시,여자,25세,0,0,0,0,1,2,0,0,0,0
세종특별자치시,여자,26세,0,0,1,1,0,0,2,0,0,2
세종특별자치시,여자,27세,0,0,0,0,0,0,0,0,0,1
세종특별자치시,여자,28세,0,0,0,1,0,0,0,1,0,0
세종특별자치시,여자,29세,1,0,0,0,1,0,1,2,1,1
세종특별자치시,여자,30세,0,0,0,0,1,0,0,1,1,0
세종특별자치시,여자,31세,2,0,0,1,1,0,0,1,2,2
세종특별자치시,여자,32세,0,0,0,0,0,1,1,3,1,2
세종특별자치시,여자,33세,1,1,0,0,1,0,1,1,0,1
세종특별자치시,여자,34세,0,0,0,2,0,2,1,1,1,1
세종특별자치시,여자,35세,0,0,0,0,0,0,0,4,0,0
세종특별자치시,여자,36세,0,0,0,2,0,2,3,0,0,1
세종특별자치시,여자,37세,0,2,0,0,1,3,1,5,2,0
세종특별자치시,여자,38세,0,2,0,1,2,1,2,1,2,1
세종특별자치시,여자,39세,0,3,1,0,1,0,1,1,2,1
세종특별자치시,여자,40세,0,0,2,1,2,2,0,2,3,1
세종특별자치시,여자,41세,1,1,0,1,0,0,1,0,3,0
세종특별자치시,여자,42세,0,0,2,2,0,0,3,2,1,2
세종특별자치시,여자,43세,2,0,2,0,0,2,1,0,1,3
세종특별자치시,여자,44세,0,1,2,0,1,1,3,2,4,4
세종특별자치시,여자,45세,0,2,2,0,2,1,0,2,3,4
세종특별자치시,여자,46세,0,3,1,2,0,1,3,2,0,1
세종특별자치시,여자,47세,1,0,1,1,0,1,0,0,2,0
세종특별자치시,여자,48세,0,1,2,2,1,1,2,5,1,1
세종특별자치시,여자,49세,2,1,1,3,1,3,4,2,2,2
세종특별자치시,여자,50세,0,2,0,2,1,2,0,2,2,3
세종특별자치시,여자,51세,4,1,1,2,5,2,3,6,2,1
세종특별자치시,여자,52세,2,2,1,1,1,3,2,5,5,6
세종특별자치시,여자,53세,1,0,3,0,0,1,4,4,0,3
